group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
3,Spatial Coverage Mismatch,spatial_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),global or regional ocean surface,"global ocean or regional subdomains e.g., orca1 global configuration","global ocean orca1 grid or regional domains e.g., north atlantic with corresponding wave grid",A<->B token-sim=0.40 (>0 means aligned),Match,INTEGRATED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.40 (>0 means aligned),No adaptation required.,False
3,Spatial Resolution Mismatch,spatial_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"typically 1.0°-1 / 4° 1.0° in era-interim configuration, 1.5° in coupled seasonal runs","typically 1° for orca1 global, uppermost level thickness ~10 m, finer possible in regional setups","~1° orca1 ocean grid with 42 vertical levels 10 m top level , ecwam at ~1.5° global resolution in the reference experiments.",A<->B token-sim=0.05 (>0 means aligned),Match,INTEGRATED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.05 (>0 means aligned),No adaptation required.,True
3,Temporal Coverage Mismatch,temporal_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"days to multiple decades e.g., 1979-2009 hindcasts","multi-decadal to centennial simulations e.g., 1979-2009 integrations","multi-year to multi-decadal simulations e.g., 1979-2009 hindcasts, 7-month seasonal forecasts",A<->B token-sim=0.11 (>0 means aligned),Match,INTEGRATED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.11 (>0 means aligned),No adaptation required.,False
3,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"hourly to 3-hourly e.g., 3-hourly coupling fields","internal time step ~3600 s, output daily to monthly, coupling interval ~3 h when coupled","ocean internal step ~1 h, wave step ~15 min, coupling interval ~3 h",A<->B token-sim=0.09 (>0 means aligned),Match,INTEGRATED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.09 (>0 means aligned),No adaptation required.,True
3,Unit Mismatch,A.output(stokes_drift_profile_parameters # e-folding depth / inverse scale m^-1) -> B.input(inverse depth scale for stokes drift profile),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(stokes_drift_surface_u # m s^-1) -> B.input(stokes_drift_surface_u # m s^-1),Loose,Both sides must declare a unit for the exchanged variable,,As indicated inline,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(stokes_drift_surface_v # m s^-1) -> B.input(stokes_drift_surface_u # m s^-1),Loose,Both sides must declare a unit for the exchanged variable,,As indicated inline,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(wave_breaking_tke_flux # w m^-2) -> B.input(wave_breaking_tke_flux # w m^-2),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(wave_modified_stress_to_ocean # n m^-2 water-side stress factor) -> B.input(wave_modified_stress_to_ocean # n m^-2 ratio or absolute water-side stress),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,B.output(surface_current_u # m s^-1) -> A.input(surface_current_u # m s^-1 optional),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,B.output(surface_current_v # m s^-1) -> A.input(surface_current_v # m s^-1 optional),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
